Dist Code,Year,State Code,State Name,Dist Name,Crop,Area_ha,Yield_kg_per_ha,N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Total_N_kg,Total_P_kg,Total_K_kg,Temperature_C,Humidity_%,pH,Rainfall_mm,Wind_Speed_m_s,Solar_Radiation_MJ_m2_day
49,1992,1,Andhra Pradesh,Guntur,rice,346190,2822.78,70.5695,33.87336,62.10116,24430455.21,11726618.5,21498800.58,25,80,6.5,1200,2,18
49,1992,1,Andhra Pradesh,Guntur,maize,9970,2774.24,74.90448,33.29088,47.16208,746797.6656,331910.0736,470205.9376,22,70,6,800,2.5,20
49,1992,1,Andhra Pradesh,Guntur,chickpea,2610,736.83,13.26294,7.3683,13.26294,34616.2734,19231.263,34616.2734,20,60,6.5,600,1.5,16
49,1992,1,Andhra Pradesh,Guntur,cotton,212790,361.88,9.77076,4.34256,9.77076,2079120.02,924053.3424,2079120.02,28,65,6,700,3,22
49,1993,1,Andhra Pradesh,Guntur,rice,357640,3232.75,80.81875,38.793,71.1205,28904017.75,13873928.52,25435535.62,25,80,6.5,1200,2,18
49,1993,1,Andhra Pradesh,Guntur,maize,8140,2678.13,72.30951,32.13756,45.52821,588599.4114,261599.7384,370599.6294,22,70,6,800,2.5,20
49,1993,1,Andhra Pradesh,Guntur,chickpea,7140,666.67,12.00006,6.6667,12.00006,85680.4284,47600.238,85680.4284,20,60,6.5,600,1.5,16
49,1993,1,Andhra Pradesh,Guntur,cotton,206920,451.64,12.19428,5.41968,12.19428,2523240.418,1121440.186,2523240.418,28,65,6,700,3,22
49,1994,1,Andhra Pradesh,Guntur,rice,367100,2602.18,65.0545,31.22616,57.24796,23881506.95,11463123.34,21015726.12,25,80,6.5,1200,2,18
49,1994,1,Andhra Pradesh,Guntur,maize,9140,2991.25,80.76375,35.895,50.85125,738180.675,328080.3,464780.425,22,70,6,800,2.5,20
49,1994,1,Andhra Pradesh,Guntur,chickpea,11820,1389.17,25.00506,13.8917,25.00506,295559.8092,164199.894,295559.8092,20,60,6.5,600,1.5,16
49,1994,1,Andhra Pradesh,Guntur,cotton,215000,381.39,10.29753,4.57668,10.29753,2213968.95,983986.2,2213968.95,28,65,6,700,3,22
49,1995,1,Andhra Pradesh,Guntur,rice,328220,2890.5,72.2625,34.686,63.591,23717997.75,11384638.92,20871838.02,25,80,6.5,1200,2,18
49,1995,1,Andhra Pradesh,Guntur,maize,12440,3184.89,85.99203,38.21868,54.14313,1069740.853,475440.3792,673540.5372,22,70,6,800,2.5,20
49,1995,1,Andhra Pradesh,Guntur,chickpea,5760,986.11,17.74998,9.8611,17.74998,102239.8848,56799.936,102239.8848,20,60,6.5,600,1.5,16
49,1995,1,Andhra Pradesh,Guntur,cotton,217300,364.77,9.84879,4.37724,9.84879,2140142.067,951174.252,2140142.067,28,65,6,700,3,22
49,1996,1,Andhra Pradesh,Guntur,rice,362400,3136.31,78.40775,37.63572,68.99882,28414968.6,13639184.93,25005172.37,25,80,6.5,1200,2,18
49,1996,1,Andhra Pradesh,Guntur,maize,16280,4678.13,126.30951,56.13756,79.52821,2056318.823,913919.4768,1294719.259,22,70,6,800,2.5,20
49,1996,1,Andhra Pradesh,Guntur,chickpea,5600,1671.43,30.08574,16.7143,30.08574,168480.144,93600.08,168480.144,20,60,6.5,600,1.5,16
49,1996,1,Andhra Pradesh,Guntur,cotton,195540,485.5,13.1085,5.826,13.1085,2563236.09,1139216.04,2563236.09,28,65,6,700,3,22
49,1997,1,Andhra Pradesh,Guntur,rice,371560,2842.5,71.0625,34.11,62.535,26403982.5,12673911.6,23235504.6,25,80,6.5,1200,2,18
49,1997,1,Andhra Pradesh,Guntur,maize,10220,3322.9,89.7183,39.8748,56.4893,916921.026,407520.456,577320.646,22,70,6,800,2.5,20
49,1997,1,Andhra Pradesh,Guntur,chickpea,9900,573.74,10.32732,5.7374,10.32732,102240.468,56800.26,102240.468,20,60,6.5,600,1.5,16
49,1997,1,Andhra Pradesh,Guntur,cotton,180400,428.84,11.57868,5.14608,11.57868,2088793.872,928352.832,2088793.872,28,65,6,700,3,22
49,1998,1,Andhra Pradesh,Guntur,rice,394160,3122.49,78.06225,37.46988,68.69478,30769016.46,14769127.9,27076734.48,25,80,6.5,1200,2,18
49,1998,1,Andhra Pradesh,Guntur,maize,7760,3634.02,98.11854,43.60824,61.77834,761399.8704,338399.9424,479399.9184,22,70,6,800,2.5,20
49,1998,1,Andhra Pradesh,Guntur,chickpea,6980,2143.27,38.57886,21.4327,38.57886,269280.4428,149600.246,269280.4428,20,60,6.5,600,1.5,16
49,1998,1,Andhra Pradesh,Guntur,cotton,222980,120.25,3.24675,1.443,3.24675,723960.315,321760.14,723960.315,28,65,6,700,3,22
49,1999,1,Andhra Pradesh,Guntur,rice,375240,3117.55,77.93875,37.4106,68.5861,29245736.55,14037953.54,25736248.16,25,80,6.5,1200,2,18
49,1999,1,Andhra Pradesh,Guntur,maize,12410,4026.34,108.71118,48.31608,68.44778,1349105.744,599602.5528,849436.9498,22,70,6,800,2.5,20
49,1999,1,Andhra Pradesh,Guntur,chickpea,8630,1112.27,20.02086,11.1227,20.02086,172780.0218,95988.901,172780.0218,20,60,6.5,600,1.5,16
49,1999,1,Andhra Pradesh,Guntur,cotton,158520,293.39,7.92153,3.52068,7.92153,1255720.936,558098.1936,1255720.936,28,65,6,700,3,22
49,2000,1,Andhra Pradesh,Guntur,rice,373440,3359.95,83.99875,40.3194,73.9189,31368493.2,15056876.74,27604274.02,25,80,6.5,1200,2,18
49,2000,1,Andhra Pradesh,Guntur,maize,16830,3874.36,104.60772,46.49232,65.86412,1760547.928,782465.7456,1108493.14,22,70,6,800,2.5,20
49,2000,1,Andhra Pradesh,Guntur,chickpea,16900,2378.19,42.80742,23.7819,42.80742,723445.398,401914.11,723445.398,20,60,6.5,600,1.5,16
49,2000,1,Andhra Pradesh,Guntur,cotton,146930,325.13,8.77851,3.90156,8.77851,1289826.474,573256.2108,1289826.474,28,65,6,700,3,22
49,2001,1,Andhra Pradesh,Guntur,rice,385180,3518.86,87.9715,42.22632,77.41492,33884862.37,16264733.94,29818678.89,25,80,6.5,1200,2,18
49,2001,1,Andhra Pradesh,Guntur,maize,11120,5069.79,136.88433,60.83748,86.18643,1522153.75,676512.7776,958393.1016,22,70,6,800,2.5,20
49,2001,1,Andhra Pradesh,Guntur,chickpea,22830,1874.05,33.7329,18.7405,33.7329,770122.107,427845.615,770122.107,20,60,6.5,600,1.5,16
49,2001,1,Andhra Pradesh,Guntur,cotton,143600,481.76,13.00752,5.78112,13.00752,1867879.872,830168.832,1867879.872,28,65,6,700,3,22
49,2002,1,Andhra Pradesh,Guntur,rice,235900,3066.81,76.67025,36.80172,67.46982,18086511.97,8681525.748,15916130.54,25,80,6.5,1200,2,18
49,2002,1,Andhra Pradesh,Guntur,maize,12140,4326.19,116.80713,51.91428,73.54523,1418038.558,630239.3592,892839.0922,22,70,6,800,2.5,20
49,2002,1,Andhra Pradesh,Guntur,chickpea,40820,1321.41,23.78538,13.2141,23.78538,970919.2116,539399.562,970919.2116,20,60,6.5,600,1.5,16
49,2002,1,Andhra Pradesh,Guntur,cotton,110040,308.79,8.33733,3.70548,8.33733,917439.7932,407751.0192,917439.7932,28,65,6,700,3,22
49,2003,1,Andhra Pradesh,Guntur,rice,197480,2813.59,70.33975,33.76308,61.89898,13890693.83,6667533.038,12223810.57,25,80,6.5,1200,2,18
49,2003,1,Andhra Pradesh,Guntur,maize,31530,4629.05,124.98435,55.5486,78.69385,3940756.556,1751447.358,2481217.091,22,70,6,800,2.5,20
49,2003,1,Andhra Pradesh,Guntur,chickpea,53260,1790.15,32.2227,17.9015,32.2227,1716181.002,953433.89,1716181.002,20,60,6.5,600,1.5,16
49,2003,1,Andhra Pradesh,Guntur,cotton,155410,561.51,15.16077,6.73812,15.16077,2356135.266,1047171.229,2356135.266,28,65,6,700,3,22
49,2004,1,Andhra Pradesh,Guntur,rice,304690,3446.8,86.17,41.3616,75.8296,26255137.3,12602465.9,23104520.82,25,80,6.5,1200,2,18
49,2004,1,Andhra Pradesh,Guntur,maize,39820,7484.09,202.07043,89.80908,127.22953,8046444.523,3576197.566,5066279.885,22,70,6,800,2.5,20
49,2004,1,Andhra Pradesh,Guntur,chickpea,37120,1526.99,27.48582,15.2699,27.48582,1020273.638,566818.688,1020273.638,20,60,6.5,600,1.5,16
49,2004,1,Andhra Pradesh,Guntur,cotton,197480,533.53,14.40531,6.40236,14.40531,2844760.619,1264338.053,2844760.619,28,65,6,700,3,22
49,2005,1,Andhra Pradesh,Guntur,rice,389040,3155.03,78.87575,37.86036,69.41066,30685821.78,14729194.45,27003523.17,25,80,6.5,1200,2,18
49,2005,1,Andhra Pradesh,Guntur,maize,26940,9524.14,257.15178,114.28968,161.91038,6927668.953,3078963.979,4361865.637,22,70,6,800,2.5,20
49,2005,1,Andhra Pradesh,Guntur,chickpea,47920,1893.7,34.0866,18.937,34.0866,1633429.872,907461.04,1633429.872,20,60,6.5,600,1.5,16
49,2005,1,Andhra Pradesh,Guntur,cotton,162640,499.2,13.4784,5.9904,13.4784,2192126.976,974278.656,2192126.976,28,65,6,700,3,22
49,2006,1,Andhra Pradesh,Guntur,rice,373260,2890.78,72.2695,34.68936,63.59716,26975313.57,12948150.51,23738275.94,25,80,6.5,1200,2,18
49,2006,1,Andhra Pradesh,Guntur,maize,36740,7958.47,214.87869,95.50164,135.29399,7894643.071,3508730.254,4970701.193,22,70,6,800,2.5,20
49,2006,1,Andhra Pradesh,Guntur,chickpea,59750,1870.1,33.6618,18.701,33.6618,2011292.55,1117384.75,2011292.55,20,60,6.5,600,1.5,16
49,2006,1,Andhra Pradesh,Guntur,cotton,141820,584.16,15.77232,7.00992,15.77232,2236830.422,994146.8544,2236830.422,28,65,6,700,3,22
49,2007,1,Andhra Pradesh,Guntur,rice,366010,3476.82,86.9205,41.72184,76.49004,31813772.21,15270610.66,27996119.54,25,80,6.5,1200,2,18
49,2007,1,Andhra Pradesh,Guntur,maize,60930,8718.26,235.39302,104.61912,148.21042,14342496.71,6374442.982,9030460.891,22,70,6,800,2.5,20
49,2007,1,Andhra Pradesh,Guntur,chickpea,63490,1369.14,24.64452,13.6914,24.64452,1564680.575,869266.986,1564680.575,20,60,6.5,600,1.5,16
49,2007,1,Andhra Pradesh,Guntur,cotton,160730,763.16,20.60532,9.15792,20.60532,3311893.084,1471952.482,3311893.084,28,65,6,700,3,22
49,2008,1,Andhra Pradesh,Guntur,rice,393290,3480.46,87.0115,41.76552,76.57012,34220752.84,16425961.36,30114262.49,25,80,6.5,1200,2,18
49,2008,1,Andhra Pradesh,Guntur,maize,99610,9739.65,262.97055,116.8758,165.57405,26194496.49,11641998.44,16492831.12,22,70,6,800,2.5,20
49,2008,1,Andhra Pradesh,Guntur,chickpea,55690,1829.97,32.93946,18.2997,32.93946,1834398.527,1019110.293,1834398.527,20,60,6.5,600,1.5,16
49,2008,1,Andhra Pradesh,Guntur,cotton,185050,646.86,17.46522,7.76232,17.46522,3231938.961,1436417.316,3231938.961,28,65,6,700,3,22
49,2009,1,Andhra Pradesh,Guntur,rice,362300,3565.11,89.12775,42.78132,78.43242,32290983.83,15499672.24,28416065.77,25,80,6.5,1200,2,18
49,2009,1,Andhra Pradesh,Guntur,maize,72010,7686.19,207.52713,92.23428,130.66523,14944028.63,6641790.503,9409203.212,22,70,6,800,2.5,20
49,2009,1,Andhra Pradesh,Guntur,chickpea,52900,1637.76,29.47968,16.3776,29.47968,1559475.072,866375.04,1559475.072,20,60,6.5,600,1.5,16
49,2009,1,Andhra Pradesh,Guntur,cotton,166650,579.37,15.64299,6.95244,15.64299,2606904.284,1158624.126,2606904.284,28,65,6,700,3,22
49,2010,1,Andhra Pradesh,Guntur,rice,401590,2715.51,67.88775,32.58612,59.74122,27263041.52,13086259.93,23991476.54,25,80,6.5,1200,2,18
49,2010,1,Andhra Pradesh,Guntur,maize,84490,11120.22,300.24594,133.44264,189.04374,25367779.47,11274568.65,15972305.59,22,70,6,800,2.5,20
49,2010,1,Andhra Pradesh,Guntur,chickpea,43060,1703.62,30.66516,17.0362,30.66516,1320441.79,733578.772,1320441.79,20,60,6.5,600,1.5,16
49,2010,1,Andhra Pradesh,Guntur,cotton,193810,399.19,10.77813,4.79028,10.77813,2088909.375,928404.1668,2088909.375,28,65,6,700,3,22
49,2011,1,Andhra Pradesh,Guntur,rice,347320,3790.21,94.75525,45.48252,83.38462,32910393.43,15796988.85,28961146.22,25,80,6.5,1200,2,18
49,2011,1,Andhra Pradesh,Guntur,maize,77990,8690.45,234.64215,104.2854,147.73765,18299741.28,8133218.346,11522059.32,22,70,6,800,2.5,20
49,2011,1,Andhra Pradesh,Guntur,chickpea,55240,1589.17,28.60506,15.8917,28.60506,1580143.514,877857.508,1580143.514,20,60,6.5,600,1.5,16
49,2011,1,Andhra Pradesh,Guntur,cotton,189360,368.91,9.96057,4.42692,9.96057,1886133.535,838281.5712,1886133.535,28,65,6,700,3,22
49,2012,1,Andhra Pradesh,Guntur,rice,206870,3504.99,87.62475,42.05988,77.10978,18126932.03,8700927.376,15951700.19,25,80,6.5,1200,2,18
49,2012,1,Andhra Pradesh,Guntur,maize,92990,7835.7,211.5639,94.0284,133.2069,19673327.06,8743700.916,12386909.63,22,70,6,800,2.5,20
49,2012,1,Andhra Pradesh,Guntur,chickpea,74250,1872.83,33.71094,18.7283,33.71094,2503037.295,1390576.275,2503037.295,20,60,6.5,600,1.5,16
49,2012,1,Andhra Pradesh,Guntur,cotton,218240,626.62,16.91874,7.51944,16.91874,3692345.818,1641042.586,3692345.818,28,65,6,700,3,22
49,2013,1,Andhra Pradesh,Guntur,rice,391920,3421.25,85.53125,41.055,75.2675,33521407.5,16090275.6,29498838.6,25,80,6.5,1200,2,18
49,2013,1,Andhra Pradesh,Guntur,maize,97700,7455.9,201.3093,89.4708,126.7503,19667918.61,8741297.16,12383504.31,22,70,6,800,2.5,20
49,2013,1,Andhra Pradesh,Guntur,chickpea,41470,2021.66,36.38988,20.2166,36.38988,1509088.324,838382.402,1509088.324,20,60,6.5,600,1.5,16
49,2013,1,Andhra Pradesh,Guntur,cotton,232010,683.94,18.46638,8.20728,18.46638,4284384.824,1904171.033,4284384.824,28,65,6,700,3,22
49,2014,1,Andhra Pradesh,Guntur,rice,333740,3891.24,97.281,46.69488,85.60728,32466560.94,15583949.25,28570573.63,25,80,6.5,1200,2,18
49,2014,1,Andhra Pradesh,Guntur,maize,71920,9352.3,252.5121,112.2276,158.9891,18160670.23,8071408.992,11434496.07,22,70,6,800,2.5,20
49,2014,1,Andhra Pradesh,Guntur,chickpea,29290,1972.7,35.5086,19.727,35.5086,1040046.894,577803.83,1040046.894,20,60,6.5,600,1.5,16
49,2014,1,Andhra Pradesh,Guntur,cotton,239600,896.34,24.20118,10.75608,24.20118,5798602.728,2577156.768,5798602.728,28,65,6,700,3,22
49,2015,1,Andhra Pradesh,Guntur,rice,183640,3033.49,75.83725,36.40188,66.73678,13926752.59,6684841.243,12255542.28,25,80,6.5,1200,2,18
49,2015,1,Andhra Pradesh,Guntur,maize,36550,8651.36,233.58672,103.81632,147.07312,8537594.616,3794486.496,5375522.536,22,70,6,800,2.5,20
49,2015,1,Andhra Pradesh,Guntur,chickpea,58390,1848.85,33.2793,18.4885,33.2793,1943178.327,1079543.515,1943178.327,20,60,6.5,600,1.5,16
49,2015,1,Andhra Pradesh,Guntur,cotton,225090,675.35,18.23445,8.1042,18.23445,4104392.35,1824174.378,4104392.35,28,65,6,700,3,22
49,2016,1,Andhra Pradesh,Guntur,rice,194370,4124.67,103.11675,49.49604,90.74274,20042802.7,9620545.295,17637666.37,25,80,6.5,1200,2,18
49,2016,1,Andhra Pradesh,Guntur,maize,38590,8755.41,236.39607,105.06492,148.84197,9122524.341,4054455.263,5743811.622,22,70,6,800,2.5,20
49,2016,1,Andhra Pradesh,Guntur,chickpea,60000,1663.05,29.9349,16.6305,29.9349,1796094,997830,1796094,20,60,6.5,600,1.5,16
49,2016,1,Andhra Pradesh,Guntur,cotton,149120,816.69,22.05063,9.80028,22.05063,3288189.946,1461417.754,3288189.946,28,65,6,700,3,22
49,2017,1,Andhra Pradesh,Guntur,rice,224270,4175.12,104.378,50.10144,91.85264,23408854.06,11236249.95,20599791.57,25,80,6.5,1200,2,18
49,2017,1,Andhra Pradesh,Guntur,maize,66400,10163.33,274.40991,121.95996,172.77661,18220818.02,8098141.344,11472366.9,22,70,6,800,2.5,20
49,2017,1,Andhra Pradesh,Guntur,chickpea,81560,1532.19,27.57942,15.3219,27.57942,2249377.495,1249654.164,2249377.495,20,60,6.5,600,1.5,16
49,2017,1,Andhra Pradesh,Guntur,cotton,200100,757.01,20.43927,9.08412,20.43927,4089897.927,1817732.412,4089897.927,28,65,6,700,3,22
50,1966,1,Andhra Pradesh,S.P.S. Nellore,rice,252000,1289.68,32.242,15.47616,28.37296,8124984,3899992.32,7149985.92,25,80,6.5,1200,2,18
50,1966,1,Andhra Pradesh,S.P.S. Nellore,maize,200,500,13.5,6,8.5,2700,1200,1700,22,70,6,800,2.5,20
50,1966,1,Andhra Pradesh,S.P.S. Nellore,chickpea,300,333.33,5.99994,3.3333,5.99994,1799.982,999.99,1799.982,20,60,6.5,600,1.5,16
50,1966,1,Andhra Pradesh,S.P.S. Nellore,cotton,5000,60,1.62,0.72,1.62,8100,3600,8100,28,65,6,700,3,22
50,1967,1,Andhra Pradesh,S.P.S. Nellore,rice,230000,1086.96,27.174,13.04352,23.91312,6250020,3000009.6,5500017.6,25,80,6.5,1200,2,18
50,1967,1,Andhra Pradesh,S.P.S. Nellore,maize,100,2000,54,24,34,5400,2400,3400,22,70,6,800,2.5,20
50,1967,1,Andhra Pradesh,S.P.S. Nellore,chickpea,200,500,9,5,9,1800,1000,1800,20,60,6.5,600,1.5,16
50,1967,1,Andhra Pradesh,S.P.S. Nellore,cotton,6000,16.67,0.45009,0.20004,0.45009,2700.54,1200.24,2700.54,28,65,6,700,3,22
50,1968,1,Andhra Pradesh,S.P.S. Nellore,rice,200600,987.04,24.676,11.84448,21.71488,4950005.6,2376002.688,4356004.928,25,80,6.5,1200,2,18
50,1968,1,Andhra Pradesh,S.P.S. Nellore,maize,100,1000,27,12,17,2700,1200,1700,22,70,6,800,2.5,20
50,1968,1,Andhra Pradesh,S.P.S. Nellore,chickpea,200,500,9,5,9,1800,1000,1800,20,60,6.5,600,1.5,16
50,1968,1,Andhra Pradesh,S.P.S. Nellore,cotton,4700,21.28,0.57456,0.25536,0.57456,2700.432,1200.192,2700.432,28,65,6,700,3,22
50,1969,1,Andhra Pradesh,S.P.S. Nellore,rice,253600,1207.41,30.18525,14.48892,26.56302,7654979.4,3674390.112,6736381.872,25,80,6.5,1200,2,18
50,1969,1,Andhra Pradesh,S.P.S. Nellore,cotton,5800,51.72,1.39644,0.62064,1.39644,8099.352,3599.712,8099.352,28,65,6,700,3,22
50,1970,1,Andhra Pradesh,S.P.S. Nellore,rice,223000,940.36,23.509,11.28432,20.68792,5242507,2516403.36,4613406.16,25,80,6.5,1200,2,18
50,1970,1,Andhra Pradesh,S.P.S. Nellore,maize,100,1000,27,12,17,2700,1200,1700,22,70,6,800,2.5,20
50,1971,1,Andhra Pradesh,S.P.S. Nellore,rice,216400,1357.67,33.94175,16.29204,29.86874,7344994.7,3525597.456,6463595.336,25,80,6.5,1200,2,18
50,1971,1,Andhra Pradesh,S.P.S. Nellore,maize,100,1000,27,12,17,2700,1200,1700,22,70,6,800,2.5,20
50,1971,1,Andhra Pradesh,S.P.S. Nellore,cotton,1900,157.89,4.26303,1.89468,4.26303,8099.757,3599.892,8099.757,28,65,6,700,3,22
50,1972,1,Andhra Pradesh,S.P.S. Nellore,rice,222300,1098.52,27.463,13.18224,24.16744,6105024.9,2930411.952,5372421.912,25,80,6.5,1200,2,18
50,1972,1,Andhra Pradesh,S.P.S. Nellore,maize,100,1000,27,12,17,2700,1200,1700,22,70,6,800,2.5,20
50,1972,1,Andhra Pradesh,S.P.S. Nellore,cotton,1100,90.91,2.45457,1.09092,2.45457,2700.027,1200.012,2700.027,28,65,6,700,3,22
50,1973,1,Andhra Pradesh,S.P.S. Nellore,rice,221200,1227.4,30.685,14.7288,27.0028,6787522,3258010.56,5973019.36,25,80,6.5,1200,2,18
50,1973,1,Andhra Pradesh,S.P.S. Nellore,maize,100,1000,27,12,17,2700,1200,1700,22,70,6,800,2.5,20
50,1973,1,Andhra Pradesh,S.P.S. Nellore,chickpea,300,333.33,5.99994,3.3333,5.99994,1799.982,999.99,1799.982,20,60,6.5,600,1.5,16
50,1973,1,Andhra Pradesh,S.P.S. Nellore,cotton,3700,216.22,5.83794,2.59464,5.83794,21600.378,9600.168,21600.378,28,65,6,700,3,22
50,1974,1,Andhra Pradesh,S.P.S. Nellore,rice,224800,1342.08,33.552,16.10496,29.52576,7542489.6,3620395.008,6637390.848,25,80,6.5,1200,2,18
50,1974,1,Andhra Pradesh,S.P.S. Nellore,maize,100,2000,54,24,34,5400,2400,3400,22,70,6,800,2.5,20
50,1974,1,Andhra Pradesh,S.P.S. Nellore,chickpea,200,500,9,5,9,1800,1000,1800,20,60,6.5,600,1.5,16
50,1974,1,Andhra Pradesh,S.P.S. Nellore,cotton,17700,457.63,12.35601,5.49156,12.35601,218701.377,97200.612,218701.377,28,65,6,700,3,22
50,1975,1,Andhra Pradesh,S.P.S. Nellore,rice,242300,1597.61,39.94025,19.17132,35.14742,9677522.575,4645210.836,8516219.866,25,80,6.5,1200,2,18
50,1975,1,Andhra Pradesh,S.P.S. Nellore,maize,100,2000,54,24,34,5400,2400,3400,22,70,6,800,2.5,20
50,1975,1,Andhra Pradesh,S.P.S. Nellore,chickpea,100,2000,36,20,36,3600,2000,3600,20,60,6.5,600,1.5,16
50,1975,1,Andhra Pradesh,S.P.S. Nellore,cotton,12400,435.48,11.75796,5.22576,11.75796,145798.704,64799.424,145798.704,28,65,6,700,3,22
50,1976,1,Andhra Pradesh,S.P.S. Nellore,rice,245100,1222.36,30.559,14.66832,26.89192,7490010.9,3595205.232,6591209.592,25,80,6.5,1200,2,18
50,1976,1,Andhra Pradesh,S.P.S. Nellore,maize,100,2000,54,24,34,5400,2400,3400,22,70,6,800,2.5,20
50,1976,1,Andhra Pradesh,S.P.S. Nellore,chickpea,400,500,9,5,9,3600,2000,3600,20,60,6.5,600,1.5,16
50,1976,1,Andhra Pradesh,S.P.S. Nellore,cotton,15100,344.37,9.29799,4.13244,9.29799,140399.649,62399.844,140399.649,28,65,6,700,3,22
50,1977,1,Andhra Pradesh,S.P.S. Nellore,rice,233600,1437.5,35.9375,17.25,31.625,8395000,4029600,7387600,25,80,6.5,1200,2,18
50,1977,1,Andhra Pradesh,S.P.S. Nellore,maize,100,2000,54,24,34,5400,2400,3400,22,70,6,800,2.5,20
50,1977,1,Andhra Pradesh,S.P.S. Nellore,chickpea,400,500,9,5,9,3600,2000,3600,20,60,6.5,600,1.5,16
50,1977,1,Andhra Pradesh,S.P.S. Nellore,cotton,17800,95.51,2.57877,1.14612,2.57877,45902.106,20400.936,45902.106,28,65,6,700,3,22
50,1978,1,Andhra Pradesh,S.P.S. Nellore,rice,251400,1455.45,36.38625,17.4654,32.0199,9147503.25,4390801.56,8049802.86,25,80,6.5,1200,2,18
50,1978,1,Andhra Pradesh,S.P.S. Nellore,maize,200,2000,54,24,34,10800,4800,6800,22,70,6,800,2.5,20
50,1978,1,Andhra Pradesh,S.P.S. Nellore,chickpea,300,333.33,5.99994,3.3333,5.99994,1799.982,999.99,1799.982,20,60,6.5,600,1.5,16
50,1978,1,Andhra Pradesh,S.P.S. Nellore,cotton,17600,369.32,9.97164,4.43184,9.97164,175500.864,78000.384,175500.864,28,65,6,700,3,22
50,1979,1,Andhra Pradesh,S.P.S. Nellore,rice,264000,1859.85,46.49625,22.3182,40.9167,12275010,5892004.8,10802008.8,25,80,6.5,1200,2,18
50,1979,1,Andhra Pradesh,S.P.S. Nellore,maize,100,1000,27,12,17,2700,1200,1700,22,70,6,800,2.5,20
50,1979,1,Andhra Pradesh,S.P.S. Nellore,chickpea,300,333.33,5.99994,3.3333,5.99994,1799.982,999.99,1799.982,20,60,6.5,600,1.5,16
50,1979,1,Andhra Pradesh,S.P.S. Nellore,cotton,18700,454.55,12.27285,5.4546,12.27285,229502.295,102001.02,229502.295,28,65,6,700,3,22
50,1980,1,Andhra Pradesh,S.P.S. Nellore,rice,232000,1831.9,45.7975,21.9828,40.3018,10625020,5100009.6,9350017.6,25,80,6.5,1200,2,18
50,1980,1,Andhra Pradesh,S.P.S. Nellore,maize,200,5000,135,60,85,27000,12000,17000,22,70,6,800,2.5,20
50,1980,1,Andhra Pradesh,S.P.S. Nellore,chickpea,200,500,9,5,9,1800,1000,1800,20,60,6.5,600,1.5,16
50,1980,1,Andhra Pradesh,S.P.S. Nellore,cotton,19200,520.83,14.06241,6.24996,14.06241,269998.272,119999.232,269998.272,28,65,6,700,3,22
50,1981,1,Andhra Pradesh,S.P.S. Nellore,rice,255000,2031.37,50.78425,24.37644,44.69014,12949983.75,6215992.2,11395985.7,25,80,6.5,1200,2,18
50,1981,1,Andhra Pradesh,S.P.S. Nellore,maize,300,3666.67,99.00009,44.00004,62.33339,29700.027,13200.012,18700.017,22,70,6,800,2.5,20
50,1981,1,Andhra Pradesh,S.P.S. Nellore,chickpea,200,500,9,5,9,1800,1000,1800,20,60,6.5,600,1.5,16
50,1981,1,Andhra Pradesh,S.P.S. Nellore,cotton,21700,658.99,17.79273,7.90788,17.79273,386102.241,171600.996,386102.241,28,65,6,700,3,22
50,1982,1,Andhra Pradesh,S.P.S. Nellore,rice,229900,1720.31,43.00775,20.64372,37.84682,9887481.725,4745991.228,8700983.918,25,80,6.5,1200,2,18
50,1982,1,Andhra Pradesh,S.P.S. Nellore,maize,100,7000,189,84,119,18900,8400,11900,22,70,6,800,2.5,20
50,1982,1,Andhra Pradesh,S.P.S. Nellore,chickpea,300,666.67,12.00006,6.6667,12.00006,3600.018,2000.01,3600.018,20,60,6.5,600,1.5,16
50,1982,1,Andhra Pradesh,S.P.S. Nellore,cotton,20300,487.68,13.16736,5.85216,13.16736,267297.408,118798.848,267297.408,28,65,6,700,3,22
50,1983,1,Andhra Pradesh,S.P.S. Nellore,rice,260100,2028.45,50.71125,24.3414,44.6259,13189996.13,6331198.14,11607196.59,25,80,6.5,1200,2,18
50,1983,1,Andhra Pradesh,S.P.S. Nellore,maize,100,5000,135,60,85,13500,6000,8500,22,70,6,800,2.5,20
50,1983,1,Andhra Pradesh,S.P.S. Nellore,chickpea,300,666.67,12.00006,6.6667,12.00006,3600.018,2000.01,3600.018,20,60,6.5,600,1.5,16
50,1983,1,Andhra Pradesh,S.P.S. Nellore,cotton,21800,876.15,23.65605,10.5138,23.65605,515701.89,229200.84,515701.89,28,65,6,700,3,22
50,1984,1,Andhra Pradesh,S.P.S. Nellore,rice,233500,1803,45.075,21.636,39.666,10525012.5,5052006,9262011,25,80,6.5,1200,2,18
50,1984,1,Andhra Pradesh,S.P.S. Nellore,maize,100,2000,54,24,34,5400,2400,3400,22,70,6,800,2.5,20
50,1984,1,Andhra Pradesh,S.P.S. Nellore,chickpea,400,500,9,5,9,3600,2000,3600,20,60,6.5,600,1.5,16
50,1984,1,Andhra Pradesh,S.P.S. Nellore,cotton,41500,325.3,8.7831,3.9036,8.7831,364498.65,161999.4,364498.65,28,65,6,700,3,22
50,1985,1,Andhra Pradesh,S.P.S. Nellore,rice,251200,2171.18,54.2795,26.05416,47.76596,13635010.4,6544804.992,11998809.15,25,80,6.5,1200,2,18
